Purchase ID,Customer ID,Product ID,Product Name,Purchase Date,Quantity,Total Price (INR),Payment Method,Discount Applied,Location,Customer Rating
Purchase_2098,C164,1002,Mamaearth Vitamin C Face Cream,2024-02-08,2,998,Debit Card,10%,Delhi,4.3
Purchase_2099,C164,1004,Mamaearth Tea Tree Face Wash,2024-04-15,1,349,UPI,5%,Chennai,4.7
Purchase_2100,C164,1002,Mamaearth Vitamin C Face Cream,2024-04-22,1,499,UPI,5%,Pune,4.8
Purchase_2101,C164,1002,Mamaearth Vitamin C Face Cream,2024-05-25,2,998,Credit Card,20%,Bangalore,3.6
Purchase_2102,C164,1006,Mamaearth Ubtan Face Mask,2024-11-26,1,349,Net Banking,5%,Mumbai,4.8
Purchase_2103,C164,1001,Mamaearth Onion Hair Oil,2024-12-13,2,798,Debit Card,0%,Chennai,4.2
Purchase_2104,C164,1002,Mamaearth Vitamin C Face Cream,2024-12-13,1,499,UPI,10%,Pune,3.8
Purchase_2105,C164,1004,Mamaearth Tea Tree Face Wash,2024-12-26,1,349,Net Banking,20%,Bangalore,4.3
Purchase_2106,C164,1003,Mamaearth Charcoal Body Wash,2024-12-26,1,349,UPI,5%,Pune,4.5
Purchase_2107,C164,1003,Mamaearth Charcoal Body Wash,2025-01-10,1,349,Debit Card,15%,Bangalore,4.4
Purchase_2108,C164,1001,Mamaearth Onion Hair Oil,2025-01-10,2,798,UPI,5%,Mumbai,4.9
Purchase_2109,C165,1006,Mamaearth Ubtan Face Mask,2023-05-01,2,698,Net Banking,5%,Chennai,4.9
Purchase_2110,C165,1006,Mamaearth Ubtan Face Mask,2023-05-23,1,349,Credit Card,15%,Bangalore,3.7
Purchase_2111,C165,1005,Mamaearth Anti-Hair Fall Shampoo,2023-05-23,1,349,Debit Card,15%,Bangalore,3.7
Purchase_2112,C165,1005,Mamaearth Anti-Hair Fall Shampoo,2023-12-01,2,698,Debit Card,0%,Mumbai,4.6
Purchase_2113,C165,1004,Mamaearth Tea Tree Face Wash,2023-12-01,1,349,Net Banking,15%,Chennai,4.1
Purchase_2114,C165,1004,Mamaearth Tea Tree Face Wash,2024-04-13,1,349,Credit Card,5%,Mumbai,4.3
Purchase_2115,C165,1002,Mamaearth Vitamin C Face Cream,2024-04-14,2,998,UPI,10%,Delhi,4.2
Purchase_2116,C165,1001,Mamaearth Onion Hair Oil,2024-04-23,1,399,UPI,10%,Mumbai,4.2
Purchase_2117,C165,1001,Mamaearth Onion Hair Oil,2024-04-23,2,798,Net Banking,10%,Bangalore,3.7
Purchase_2118,C165,1005,Mamaearth Anti-Hair Fall Shampoo,2024-07-08,1,349,UPI,5%,Pune,4.3
Purchase_2119,C165,1001,Mamaearth Onion Hair Oil,2025-03-13,1,399,Credit Card,10%,Chennai,3.6
Purchase_2120,C165,1005,Mamaearth Anti-Hair Fall Shampoo,2025-05-25,1,349,Debit Card,20%,Delhi,3.6
Purchase_2121,C166,1002,Mamaearth Vitamin C Face Cream,2023-04-06,1,499,Debit Card,5%,Pune,4.1
Purchase_2122,C166,1002,Mamaearth Vitamin C Face Cream,2023-04-06,2,998,Debit Card,15%,Mumbai,4.3
Purchase_2123,C166,1006,Mamaearth Ubtan Face Mask,2023-10-03,1,349,Credit Card,20%,Pune,4.6
Purchase_2124,C166,1006,Mamaearth Ubtan Face Mask,2025-01-15,1,349,Debit Card,20%,Bangalore,4.4
Purchase_2125,C166,1001,Mamaearth Onion Hair Oil,2025-01-23,2,798,Debit Card,15%,Pune,4.5
Purchase_2126,C166,1002,Mamaearth Vitamin C Face Cream,2025-02-09,2,998,Credit Card,0%,Bangalore,3.6
Purchase_2127,C166,1004,Mamaearth Tea Tree Face Wash,2025-02-09,2,698,Net Banking,20%,Chennai,3.9
Purchase_2128,C166,1005,Mamaearth Anti-Hair Fall Shampoo,2025-08-01,2,698,Debit Card,5%,Pune,3.9
Purchase_2129,C167,1003,Mamaearth Charcoal Body Wash,2023-04-15,2,698,Net Banking,20%,Bangalore,4.7
Purchase_2130,C167,1003,Mamaearth Charcoal Body Wash,2023-04-15,2,698,Net Banking,0%,Bangalore,4.7
Purchase_2131,C167,1001,Mamaearth Onion Hair Oil,2023-04-18,1,399,UPI,15%,Mumbai,4.5
Purchase_2132,C167,1006,Mamaearth Ubtan Face Mask,2023-04-18,2,698,Net Banking,0%,Pune,3.5
Purchase_2133,C167,1004,Mamaearth Tea Tree Face Wash,2023-06-05,1,349,Debit Card,10%,Pune,4.1
Purchase_2134,C167,1006,Mamaearth Ubtan Face Mask,2023-06-07,1,349,Net Banking,0%,Mumbai,3.8
Purchase_2135,C167,1003,Mamaearth Charcoal Body Wash,2023-08-12,2,698,Credit Card,0%,Bangalore,4.2
Purchase_2136,C167,1003,Mamaearth Charcoal Body Wash,2023-08-12,2,698,Net Banking,0%,Bangalore,4.7
Purchase_2137,C167,1002,Mamaearth Vitamin C Face Cream,2023-09-09,2,998,Net Banking,10%,Delhi,4.1
Purchase_2138,C167,1003,Mamaearth Charcoal Body Wash,2023-09-09,1,349,UPI,20%,Bangalore,4.6
Purchase_2139,C167,1001,Mamaearth Onion Hair Oil,2023-09-18,1,399,Credit Card,10%,Delhi,3.7
Purchase_2140,C167,1005,Mamaearth Anti-Hair Fall Shampoo,2023-10-02,1,349,Credit Card,15%,Delhi,4.6
Purchase_2141,C167,1003,Mamaearth Charcoal Body Wash,2023-12-19,2,698,Debit Card,20%,Chennai,3.7
Purchase_2142,C167,1006,Mamaearth Ubtan Face Mask,2023-12-19,2,698,Credit Card,15%,Delhi,3.6
Purchase_2143,C167,1001,Mamaearth Onion Hair Oil,2024-01-04,2,798,Net Banking,5%,Delhi,3.8
Purchase_2144,C167,1003,Mamaearth Charcoal Body Wash,2024-01-04,2,698,Debit Card,0%,Mumbai,4.6
Purchase_2145,C167,1003,Mamaearth Charcoal Body Wash,2024-04-30,2,698,UPI,20%,Mumbai,3.7
Purchase_2146,C167,1001,Mamaearth Onion Hair Oil,2025-04-04,1,399,Debit Card,20%,Chennai,4.7
Purchase_2147,C168,1001,Mamaearth Onion Hair Oil,2023-04-19,1,399,Debit Card,10%,Mumbai,4.1
Purchase_2148,C168,1002,Mamaearth Vitamin C Face Cream,2023-04-19,2,998,Debit Card,0%,Chennai,3.6
Purchase_2149,C168,1004,Mamaearth Tea Tree Face Wash,2023-06-09,2,698,UPI,0%,Pune,4.8
Purchase_2150,C168,1002,Mamaearth Vitamin C Face Cream,2023-11-11,2,998,Net Banking,15%,Chennai,4.8
Purchase_2151,C168,1006,Mamaearth Ubtan Face Mask,2023-11-11,1,349,Credit Card,5%,Chennai,3.8
Purchase_2152,C168,1002,Mamaearth Vitamin C Face Cream,2023-11-27,2,998,UPI,15%,Delhi,4.9
Purchase_2153,C168,1002,Mamaearth Vitamin C Face Cream,2024-03-23,1,499,Credit Card,15%,Pune,3.8
Purchase_2154,C168,1003,Mamaearth Charcoal Body Wash,2024-06-07,1,349,Debit Card,5%,Mumbai,3.9
Purchase_2155,C168,1004,Mamaearth Tea Tree Face Wash,2024-09-01,2,698,Credit Card,0%,Pune,3.8
Purchase_2156,C168,1001,Mamaearth Onion Hair Oil,2024-09-01,2,798,Credit Card,15%,Chennai,3.7
Purchase_2157,C168,1002,Mamaearth Vitamin C Face Cream,2025-02-22,2,998,Net Banking,5%,Delhi,4.5
Purchase_2158,C168,1005,Mamaearth Anti-Hair Fall Shampoo,2025-02-22,1,349,Credit Card,5%,Bangalore,3.6
Purchase_2159,C168,1004,Mamaearth Tea Tree Face Wash,2025-03-25,2,698,Credit Card,0%,Chennai,4.7
Purchase_2160,C168,1001,Mamaearth Onion Hair Oil,2025-03-26,1,399,Debit Card,10%,Bangalore,4.1
Purchase_2161,C168,1002,Mamaearth Vitamin C Face Cream,2025-03-26,2,998,Credit Card,10%,Chennai,3.7
Purchase_2162,C168,1006,Mamaearth Ubtan Face Mask,2025-06-09,2,698,Debit Card,0%,Bangalore,4.0
Purchase_2163,C168,1003,Mamaearth Charcoal Body Wash,2025-06-09,1,349,UPI,20%,Bangalore,4.5
Purchase_2164,C169,1003,Mamaearth Charcoal Body Wash,2023-07-14,1,349,UPI,5%,Chennai,3.9
Purchase_2165,C169,1004,Mamaearth Tea Tree Face Wash,2023-07-14,1,349,Debit Card,10%,Mumbai,4.2
Purchase_2166,C169,1004,Mamaearth Tea Tree Face Wash,2023-07-27,2,698,Net Banking,10%,Bangalore,4.8
Purchase_2167,C169,1004,Mamaearth Tea Tree Face Wash,2023-08-23,1,349,Debit Card,20%,Pune,4.4
Purchase_2168,C169,1003,Mamaearth Charcoal Body Wash,2023-08-23,2,698,Net Banking,10%,Pune,4.3
Purchase_2169,C169,1002,Mamaearth Vitamin C Face Cream,2024-08-03,2,998,Net Banking,0%,Bangalore,3.5
Purchase_2170,C169,1002,Mamaearth Vitamin C Face Cream,2024-09-01,1,499,UPI,20%,Delhi,3.9
Purchase_2171,C169,1004,Mamaearth Tea Tree Face Wash,2024-09-01,2,698,Credit Card,5%,Pune,4.3
Purchase_2172,C169,1001,Mamaearth Onion Hair Oil,2024-10-20,2,798,Credit Card,10%,Delhi,4.5
Purchase_2173,C170,1004,Mamaearth Tea Tree Face Wash,2023-06-13,2,698,UPI,0%,Mumbai,3.7
Purchase_2174,C170,1003,Mamaearth Charcoal Body Wash,2023-07-02,1,349,UPI,5%,Mumbai,4.7
Purchase_2175,C170,1001,Mamaearth Onion Hair Oil,2023-12-10,2,798,Debit Card,0%,Pune,3.9
Purchase_2176,C170,1004,Mamaearth Tea Tree Face Wash,2023-12-10,1,349,UPI,5%,Mumbai,4.1
Purchase_2177,C170,1004,Mamaearth Tea Tree Face Wash,2024-05-04,1,349,Debit Card,5%,Mumbai,4.9
Purchase_2178,C170,1002,Mamaearth Vitamin C Face Cream,2024-05-04,2,998,Net Banking,5%,Delhi,3.6
Purchase_2179,C170,1006,Mamaearth Ubtan Face Mask,2024-07-31,1,349,Debit Card,0%,Bangalore,4.8
Purchase_2180,C170,1005,Mamaearth Anti-Hair Fall Shampoo,2024-07-31,2,698,UPI,20%,Pune,4.9
Purchase_2181,C170,1003,Mamaearth Charcoal Body Wash,2024-08-08,2,698,Debit Card,15%,Pune,3.6
Purchase_2182,C170,1006,Mamaearth Ubtan Face Mask,2024-11-18,1,349,UPI,15%,Pune,4.5
Purchase_2183,C170,1001,Mamaearth Onion Hair Oil,2025-02-02,1,399,Debit Card,15%,Chennai,4.2
Purchase_2184,C170,1003,Mamaearth Charcoal Body Wash,2025-02-02,2,698,UPI,15%,Pune,3.6
Purchase_2185,C170,1006,Mamaearth Ubtan Face Mask,2025-04-12,1,349,Net Banking,5%,Chennai,4.6
Purchase_2186,C170,1002,Mamaearth Vitamin C Face Cream,2025-04-12,2,998,Net Banking,15%,Pune,3.8
Purchase_2187,C170,1001,Mamaearth Onion Hair Oil,2025-04-20,1,399,Credit Card,15%,Bangalore,3.8
Purchase_2188,C170,1005,Mamaearth Anti-Hair Fall Shampoo,2025-05-21,2,698,UPI,5%,Bangalore,3.6
Purchase_2189,C170,1005,Mamaearth Anti-Hair Fall Shampoo,2025-05-21,2,698,Debit Card,20%,Pune,3.6
Purchase_2190,C171,1002,Mamaearth Vitamin C Face Cream,2023-06-29,2,998,UPI,10%,Delhi,4.4
Purchase_2191,C171,1002,Mamaearth Vitamin C Face Cream,2023-07-27,2,998,Debit Card,5%,Chennai,3.6
Purchase_2192,C171,1003,Mamaearth Charcoal Body Wash,2023-07-27,1,349,Debit Card,0%,Chennai,4.0
Purchase_2193,C171,1006,Mamaearth Ubtan Face Mask,2024-08-17,1,349,UPI,15%,Bangalore,4.0
Purchase_2194,C171,1003,Mamaearth Charcoal Body Wash,2024-08-17,2,698,Net Banking,15%,Mumbai,4.8
Purchase_2195,C171,1002,Mamaearth Vitamin C Face Cream,2024-09-10,2,998,Credit Card,0%,Mumbai,4.2
Purchase_2196,C171,1003,Mamaearth Charcoal Body Wash,2024-09-10,1,349,UPI,5%,Mumbai,4.7
Purchase_2197,C171,1006,Mamaearth Ubtan Face Mask,2024-11-08,2,698,UPI,15%,Bangalore,4.2
Purchase_2198,C171,1004,Mamaearth Tea Tree Face Wash,2024-11-24,2,698,Debit Card,0%,Chennai,5.0
Purchase_2199,C171,1003,Mamaearth Charcoal Body Wash,2025-02-12,1,349,Credit Card,15%,Pune,4.6
Purchase_2200,C172,1003,Mamaearth Charcoal Body Wash,2023-08-30,2,698,Debit Card,5%,Pune,4.7
Purchase_2201,C172,1005,Mamaearth Anti-Hair Fall Shampoo,2024-06-13,1,349,Debit Card,10%,Pune,4.6
Purchase_2202,C172,1005,Mamaearth Anti-Hair Fall Shampoo,2025-03-12,2,698,UPI,20%,Bangalore,3.9
Purchase_2203,C172,1005,Mamaearth Anti-Hair Fall Shampoo,2025-03-12,2,698,Credit Card,10%,Bangalore,3.8
Purchase_2204,C172,1003,Mamaearth Charcoal Body Wash,2025-04-05,2,698,Debit Card,10%,Chennai,3.8
Purchase_2205,C172,1004,Mamaearth Tea Tree Face Wash,2025-05-27,1,349,UPI,0%,Chennai,4.1
Purchase_2206,C172,1001,Mamaearth Onion Hair Oil,2025-05-27,2,798,Credit Card,0%,Bangalore,5.0
Purchase_2207,C172,1006,Mamaearth Ubtan Face Mask,2025-07-17,2,698,UPI,10%,Mumbai,4.5
Purchase_2208,C173,1002,Mamaearth Vitamin C Face Cream,2023-05-17,2,998,Credit Card,5%,Delhi,3.6
Purchase_2209,C173,1003,Mamaearth Charcoal Body Wash,2023-05-17,2,698,Debit Card,20%,Mumbai,4.5
Purchase_2210,C173,1002,Mamaearth Vitamin C Face Cream,2023-06-21,2,998,Net Banking,10%,Delhi,4.5
Purchase_2211,C173,1005,Mamaearth Anti-Hair Fall Shampoo,2023-06-21,1,349,Debit Card,10%,Bangalore,4.1
Purchase_2212,C173,1001,Mamaearth Onion Hair Oil,2023-07-05,1,399,UPI,5%,Chennai,4.0
Purchase_2213,C173,1005,Mamaearth Anti-Hair Fall Shampoo,2023-07-05,2,698,Debit Card,20%,Bangalore,3.8
Purchase_2214,C173,1001,Mamaearth Onion Hair Oil,2023-08-01,2,798,Credit Card,10%,Mumbai,3.7
Purchase_2215,C173,1006,Mamaearth Ubtan Face Mask,2023-08-01,2,698,Credit Card,10%,Mumbai,4.0
Purchase_2216,C173,1003,Mamaearth Charcoal Body Wash,2023-09-30,1,349,Credit Card,10%,Chennai,4.6
Purchase_2217,C173,1004,Mamaearth Tea Tree Face Wash,2024-02-11,1,349,UPI,15%,Delhi,4.5
Purchase_2218,C173,1004,Mamaearth Tea Tree Face Wash,2024-02-11,2,698,Net Banking,15%,Bangalore,3.7
Purchase_2219,C173,1006,Mamaearth Ubtan Face Mask,2024-04-02,2,698,Credit Card,10%,Mumbai,4.8
Purchase_2220,C173,1002,Mamaearth Vitamin C Face Cream,2024-08-05,2,998,UPI,20%,Delhi,5.0
Purchase_2221,C173,1006,Mamaearth Ubtan Face Mask,2024-10-08,1,349,Credit Card,20%,Delhi,3.9
Purchase_2222,C173,1005,Mamaearth Anti-Hair Fall Shampoo,2024-10-08,1,349,Debit Card,0%,Pune,4.6
Purchase_2223,C173,1001,Mamaearth Onion Hair Oil,2025-03-10,2,798,Net Banking,5%,Delhi,4.6
Purchase_2224,C173,1006,Mamaearth Ubtan Face Mask,2025-03-10,2,698,Credit Card,20%,Bangalore,5.0
Purchase_2225,C173,1006,Mamaearth Ubtan Face Mask,2025-04-07,1,349,Debit Card,0%,Pune,3.9
Purchase_2226,C173,1004,Mamaearth Tea Tree Face Wash,2025-06-13,1,349,Net Banking,20%,Bangalore,4.0
Purchase_2227,C173,1001,Mamaearth Onion Hair Oil,2025-06-13,2,798,Credit Card,5%,Chennai,4.8
Purchase_2228,C174,1003,Mamaearth Charcoal Body Wash,2023-04-25,2,698,Debit Card,5%,Delhi,4.6
Purchase_2229,C174,1002,Mamaearth Vitamin C Face Cream,2023-04-25,1,499,Debit Card,20%,Pune,3.9
Purchase_2230,C174,1004,Mamaearth Tea Tree Face Wash,2023-06-17,1,349,Credit Card,20%,Pune,4.9
Purchase_2231,C174,1006,Mamaearth Ubtan Face Mask,2023-06-17,2,698,Net Banking,15%,Pune,4.8
Purchase_2232,C174,1006,Mamaearth Ubtan Face Mask,2023-06-29,2,698,Debit Card,15%,Delhi,4.4
Purchase_2233,C174,1005,Mamaearth Anti-Hair Fall Shampoo,2023-06-29,2,698,Credit Card,10%,Mumbai,4.6
Purchase_2234,C174,1005,Mamaearth Anti-Hair Fall Shampoo,2023-08-22,1,349,Credit Card,15%,Chennai,3.8
Purchase_2235,C174,1002,Mamaearth Vitamin C Face Cream,2023-08-22,2,998,UPI,0%,Delhi,4.7
Purchase_2236,C174,1001,Mamaearth Onion Hair Oil,2023-09-29,2,798,Net Banking,15%,Bangalore,4.9
Purchase_2237,C174,1003,Mamaearth Charcoal Body Wash,2023-09-29,2,698,Debit Card,15%,Bangalore,3.8
Purchase_2238,C174,1004,Mamaearth Tea Tree Face Wash,2024-03-05,2,698,Debit Card,5%,Chennai,4.4
Purchase_2239,C174,1002,Mamaearth Vitamin C Face Cream,2024-03-05,1,499,Credit Card,15%,Bangalore,5.0
Purchase_2240,C174,1003,Mamaearth Charcoal Body Wash,2024-06-19,2,698,Net Banking,5%,Delhi,3.6
Purchase_2241,C174,1001,Mamaearth Onion Hair Oil,2025-03-02,1,399,Debit Card,15%,Mumbai,4.1
Purchase_2242,C174,1005,Mamaearth Anti-Hair Fall Shampoo,2025-03-24,1,349,Net Banking,0%,Bangalore,4.7
Purchase_2243,C174,1005,Mamaearth Anti-Hair Fall Shampoo,2025-04-08,2,698,Debit Card,20%,Pune,4.3
Purchase_2244,C174,1002,Mamaearth Vitamin C Face Cream,2025-04-08,2,998,Credit Card,0%,Chennai,4.0
Purchase_2245,C174,1006,Mamaearth Ubtan Face Mask,2025-06-29,1,349,Debit Card,20%,Bangalore,4.2
Purchase_2246,C174,1005,Mamaearth Anti-Hair Fall Shampoo,2025-07-23,1,349,Debit Card,0%,Chennai,4.8
Purchase_2247,C175,1005,Mamaearth Anti-Hair Fall Shampoo,2023-09-02,2,698,Net Banking,10%,Bangalore,4.2
Purchase_2248,C175,1005,Mamaearth Anti-Hair Fall Shampoo,2023-10-06,1,349,UPI,15%,Bangalore,4.7
Purchase_2249,C175,1006,Mamaearth Ubtan Face Mask,2023-10-06,2,698,Credit Card,5%,Chennai,3.7
Purchase_2250,C175,1006,Mamaearth Ubtan Face Mask,2023-10-12,1,349,Credit Card,0%,Bangalore,4.2
Purchase_2251,C175,1001,Mamaearth Onion Hair Oil,2023-11-29,1,399,Debit Card,5%,Bangalore,3.8
Purchase_2252,C175,1003,Mamaearth Charcoal Body Wash,2024-07-24,2,698,Debit Card,5%,Pune,4.2
Purchase_2253,C175,1001,Mamaearth Onion Hair Oil,2024-10-11,1,399,UPI,20%,Delhi,4.5
Purchase_2254,C175,1002,Mamaearth Vitamin C Face Cream,2024-10-22,2,998,Net Banking,10%,Delhi,3.9
Purchase_2255,C175,1003,Mamaearth Charcoal Body Wash,2024-10-22,1,349,Credit Card,5%,Mumbai,3.7
Purchase_2256,C175,1005,Mamaearth Anti-Hair Fall Shampoo,2024-12-31,1,349,Net Banking,10%,Mumbai,4.4
Purchase_2257,C175,1006,Mamaearth Ubtan Face Mask,2025-01-01,2,698,Debit Card,15%,Pune,4.2
Purchase_2258,C175,1002,Mamaearth Vitamin C Face Cream,2025-01-16,2,998,Net Banking,10%,Mumbai,3.6
Purchase_2259,C175,1001,Mamaearth Onion Hair Oil,2025-01-16,2,798,Debit Card,5%,Pune,4.3
Purchase_2260,C175,1005,Mamaearth Anti-Hair Fall Shampoo,2025-05-22,2,698,UPI,20%,Pune,4.2
Purchase_2261,C176,1001,Mamaearth Onion Hair Oil,2023-06-13,1,399,Credit Card,20%,Chennai,3.6
Purchase_2262,C176,1002,Mamaearth Vitamin C Face Cream,2023-06-13,2,998,Debit Card,5%,Pune,3.7
Purchase_2263,C176,1001,Mamaearth Onion Hair Oil,2023-08-22,1,399,UPI,5%,Delhi,3.7
Purchase_2264,C176,1004,Mamaearth Tea Tree Face Wash,2023-10-27,1,349,Net Banking,20%,Mumbai,4.5
Purchase_2265,C176,1005,Mamaearth Anti-Hair Fall Shampoo,2023-11-25,1,349,Debit Card,5%,Pune,4.3
Purchase_2266,C176,1003,Mamaearth Charcoal Body Wash,2023-11-25,1,349,Net Banking,5%,Delhi,4.8
Purchase_2267,C176,1003,Mamaearth Charcoal Body Wash,2023-12-08,1,349,Credit Card,5%,Chennai,3.6
Purchase_2268,C176,1002,Mamaearth Vitamin C Face Cream,2023-12-31,2,998,Net Banking,0%,Pune,4.1
Purchase_2269,C176,1005,Mamaearth Anti-Hair Fall Shampoo,2024-03-16,1,349,Debit Card,10%,Pune,4.1
Purchase_2270,C176,1003,Mamaearth Charcoal Body Wash,2024-04-10,1,349,Credit Card,15%,Chennai,4.9
Purchase_2271,C176,1006,Mamaearth Ubtan Face Mask,2025-05-21,1,349,Debit Card,20%,Chennai,4.3
Purchase_2272,C176,1001,Mamaearth Onion Hair Oil,2025-05-30,1,399,UPI,5%,Bangalore,4.5
Purchase_2273,C177,1002,Mamaearth Vitamin C Face Cream,2023-05-23,1,499,UPI,15%,Pune,4.6
Purchase_2274,C177,1002,Mamaearth Vitamin C Face Cream,2023-05-23,1,499,UPI,15%,Chennai,4.0
Purchase_2275,C177,1002,Mamaearth Vitamin C Face Cream,2023-07-19,2,998,Net Banking,15%,Bangalore,3.7
Purchase_2276,C177,1003,Mamaearth Charcoal Body Wash,2023-10-14,2,698,Credit Card,0%,Chennai,4.0
Purchase_2277,C177,1001,Mamaearth Onion Hair Oil,2023-10-14,2,798,Credit Card,20%,Bangalore,3.6
Purchase_2278,C177,1003,Mamaearth Charcoal Body Wash,2024-04-19,2,698,UPI,5%,Bangalore,3.7
Purchase_2279,C177,1004,Mamaearth Tea Tree Face Wash,2024-07-19,1,349,UPI,10%,Pune,4.5
Purchase_2280,C177,1005,Mamaearth Anti-Hair Fall Shampoo,2025-04-04,1,349,Net Banking,20%,Pune,3.8
Purchase_2281,C177,1005,Mamaearth Anti-Hair Fall Shampoo,2025-06-19,2,698,Debit Card,20%,Delhi,4.0
Purchase_2282,C177,1002,Mamaearth Vitamin C Face Cream,2025-06-19,1,499,Debit Card,15%,Chennai,4.4
Purchase_2283,C177,1005,Mamaearth Anti-Hair Fall Shampoo,2025-07-15,1,349,Net Banking,5%,Bangalore,3.6
Purchase_2284,C178,1001,Mamaearth Onion Hair Oil,2023-08-24,1,399,UPI,5%,Pune,4.3
Purchase_2285,C178,1006,Mamaearth Ubtan Face Mask,2023-08-24,1,349,UPI,10%,Pune,3.6
Purchase_2286,C178,1006,Mamaearth Ubtan Face Mask,2023-11-28,1,349,Debit Card,0%,Bangalore,4.2
Purchase_2287,C178,1005,Mamaearth Anti-Hair Fall Shampoo,2024-04-22,2,698,Credit Card,5%,Pune,4.9
Purchase_2288,C178,1004,Mamaearth Tea Tree Face Wash,2024-04-22,1,349,Credit Card,0%,Bangalore,3.9
Purchase_2289,C178,1002,Mamaearth Vitamin C Face Cream,2025-01-03,1,499,Net Banking,15%,Chennai,4.8
Purchase_2290,C178,1001,Mamaearth Onion Hair Oil,2025-07-16,2,798,Net Banking,20%,Bangalore,3.5
Purchase_2291,C178,1006,Mamaearth Ubtan Face Mask,2025-07-16,2,698,UPI,0%,Chennai,5.0
Purchase_2292,C179,1006,Mamaearth Ubtan Face Mask,2023-11-08,1,349,UPI,15%,Mumbai,5.0
Purchase_2293,C179,1005,Mamaearth Anti-Hair Fall Shampoo,2023-11-08,1,349,Debit Card,15%,Delhi,4.9
Purchase_2294,C179,1004,Mamaearth Tea Tree Face Wash,2024-02-12,2,698,Net Banking,15%,Pune,3.8
Purchase_2295,C179,1001,Mamaearth Onion Hair Oil,2024-02-12,1,399,UPI,5%,Mumbai,4.3
Purchase_2296,C179,1002,Mamaearth Vitamin C Face Cream,2024-04-22,2,998,Net Banking,0%,Delhi,4.7
Purchase_2297,C179,1002,Mamaearth Vitamin C Face Cream,2024-04-22,2,998,Net Banking,0%,Pune,4.0
Purchase_2298,C179,1005,Mamaearth Anti-Hair Fall Shampoo,2024-04-30,2,698,Credit Card,10%,Mumbai,4.8
Purchase_2299,C179,1001,Mamaearth Onion Hair Oil,2024-09-15,2,798,Debit Card,5%,Mumbai,4.3
Purchase_2300,C179,1003,Mamaearth Charcoal Body Wash,2024-09-18,1,349,Net Banking,20%,Delhi,4.5
Purchase_2301,C179,1006,Mamaearth Ubtan Face Mask,2024-09-18,1,349,Net Banking,0%,Mumbai,3.6
Purchase_2302,C179,1006,Mamaearth Ubtan Face Mask,2024-12-29,2,698,Debit Card,15%,Bangalore,5.0
Purchase_2303,C180,1003,Mamaearth Charcoal Body Wash,2023-08-20,2,698,UPI,15%,Mumbai,4.3
Purchase_2304,C180,1004,Mamaearth Tea Tree Face Wash,2023-12-19,1,349,Net Banking,10%,Bangalore,4.4
Purchase_2305,C180,1006,Mamaearth Ubtan Face Mask,2024-01-10,2,698,Net Banking,0%,Mumbai,4.7
Purchase_2306,C180,1001,Mamaearth Onion Hair Oil,2024-01-10,2,798,Net Banking,0%,Pune,4.1
Purchase_2307,C180,1004,Mamaearth Tea Tree Face Wash,2024-05-18,1,349,Debit Card,20%,Chennai,3.8
Purchase_2308,C180,1001,Mamaearth Onion Hair Oil,2024-07-17,2,798,Debit Card,0%,Mumbai,3.8
Purchase_2309,C180,1001,Mamaearth Onion Hair Oil,2024-07-17,1,399,Credit Card,15%,Chennai,4.1
Purchase_2310,C180,1005,Mamaearth Anti-Hair Fall Shampoo,2024-09-18,2,698,Debit Card,15%,Delhi,3.8
Purchase_2311,C180,1003,Mamaearth Charcoal Body Wash,2024-09-18,2,698,Net Banking,0%,Chennai,4.3
Purchase_2312,C180,1001,Mamaearth Onion Hair Oil,2025-02-11,1,399,Debit Card,20%,Delhi,4.4
Purchase_2313,C180,1006,Mamaearth Ubtan Face Mask,2025-03-29,1,349,UPI,15%,Delhi,3.7
Purchase_2314,C180,1003,Mamaearth Charcoal Body Wash,2025-03-29,2,698,Net Banking,10%,Bangalore,4.1
Purchase_2315,C180,1006,Mamaearth Ubtan Face Mask,2025-05-31,2,698,Debit Card,10%,Bangalore,4.8
Purchase_2316,C181,1006,Mamaearth Ubtan Face Mask,2023-06-02,1,349,UPI,20%,Chennai,3.8
Purchase_2317,C181,1006,Mamaearth Ubtan Face Mask,2023-06-02,2,698,Credit Card,0%,Bangalore,4.7
Purchase_2318,C181,1001,Mamaearth Onion Hair Oil,2023-06-26,1,399,UPI,15%,Chennai,3.9
Purchase_2319,C181,1001,Mamaearth Onion Hair Oil,2023-08-08,1,399,UPI,20%,Delhi,3.8
Purchase_2320,C181,1006,Mamaearth Ubtan Face Mask,2023-08-30,1,349,Debit Card,0%,Mumbai,4.7
Purchase_2321,C181,1006,Mamaearth Ubtan Face Mask,2023-11-08,1,349,Debit Card,0%,Chennai,4.3
Purchase_2322,C181,1005,Mamaearth Anti-Hair Fall Shampoo,2023-11-08,2,698,UPI,0%,Pune,4.4
Purchase_2323,C181,1003,Mamaearth Charcoal Body Wash,2024-02-02,2,698,Credit Card,0%,Bangalore,4.3
Purchase_2324,C181,1004,Mamaearth Tea Tree Face Wash,2024-12-25,2,698,Net Banking,15%,Delhi,4.7
Purchase_2325,C181,1006,Mamaearth Ubtan Face Mask,2025-01-18,1,349,Net Banking,0%,Pune,4.5
Purchase_2326,C181,1002,Mamaearth Vitamin C Face Cream,2025-01-18,2,998,Debit Card,0%,Delhi,4.2
